"order_id";"account_src";"date";"bank";"account_dst";"amount";"k_symbol"
"1552";1552;5952;940809;"GH";68812089;3028;"household"
"1553";1553;5952;940208;"MN";40625691;1374;" "
"1554";1554;5952;940514;"YZ";2707452;3684;"insurrance payment"
"1555";1555;5952;940609;"GH";68812089;3028;"household"
"1556";1556;5952;940409;"GH";68812089;3028;"household"
"1557";1557;5952;940309;"GH";68812089;3028;"household"
"1558";1558;5952;940414;"YZ";2707452;3684;"insurrance payment"
"1559";1559;5952;940212;"WX";37493223;1594;" "
"1560";1560;5952;940512;"WX";37493223;1594;" "
"1561";1561;5952;940412;"WX";37493223;1594;" "
"1562";1562;5952;940314;"YZ";2707452;3684;"insurrance payment"
"1563";1563;5952;940912;"WX";37493223;1594;" "
"1564";1564;5952;940214;"YZ";2707452;3684;"insurrance payment"
"1565";1565;5952;940812;"WX";37493223;1594;" "
"1566";1566;5952;940808;"MN";40625691;1374;" "
"1567";1567;5952;940914;"YZ";2707452;3684;"insurrance payment"
"1568";1568;5952;940312;"WX";37493223;1594;" "
"1569";1569;5952;940614;"YZ";2707452;3684;"insurrance payment"
"1570";1570;5952;940308;"MN";40625691;1374;" "
"1571";1571;5952;940814;"YZ";2707452;3684;"insurrance payment"
"1572";1572;5991;940909;"UV";6799704;1978;"household"
"1573";1573;5991;940709;"UV";6799704;1978;"household"
"1574";1574;5991;940509;"UV";6799704;1978;"household"
"1575";1575;5991;940505;"KL";83801996;4235;" "
"1576";1576;5991;940809;"UV";6799704;1978;"household"
"1577";1577;5991;940905;"KL";83801996;4235;" "
"1578";1578;5991;940705;"KL";83801996;4235;" "
"1579";1579;5991;940605;"KL";83801996;4235;" "
"1580";1580;5991;940805;"KL";83801996;4235;" "
"1581";1581;5991;940609;"UV";6799704;1978;"household"
"1582";1582;5991;941009;"UV";6799704;1978;"household"
"1583";1583;5991;941005;"KL";83801996;4235;" "
"1584";1584;6040;940514;"GH";15017515;5015;"insurrance payment"
"1585";1585;6040;931106;"EF";96697401;1321;" "
"1586";1586;6040;940306;"EF";96697401;1321;" "
"1587";1587;6040;940706;"EF";96697401;1321;" "
"1588";1588;6040;940106;"EF";96697401;1321;" "
"1589";1589;6040;931206;"EF";96697401;1321;" "
"1590";1590;6040;931214;"GH";15017515;5015;"insurrance payment"
"1591";1591;6040;940614;"GH";15017515;5015;"insurrance payment"
"1592";1592;6040;931014;"GH";15017515;5015;"insurrance payment"
"1593";1593;6040;940811;"UV";45750951;2635;"household"
"1594";1594;6040;940511;"UV";45750951;2635;"household"
"1595";1595;6040;930911;"UV";45750951;2635;"household"
"1596";1596;6040;940806;"EF";96697401;1321;" "
"1597";1597;6040;930914;"GH";15017515;5015;"insurrance payment"
"1598";1598;6040;940906;"EF";96697401;1321;" "
"1599";1599;6040;940411;"UV";45750951;2635;"household"
"1600";1600;6040;931111;"UV";45750951;2635;"household"
"1601";1601;6040;940314;"GH";15017515;5015;"insurrance payment"
"1602";1602;6040;940114;"GH";15017515;5015;"insurrance payment"
"1603";1603;6040;940206;"EF";96697401;1321;" "
"1604";1604;6040;940311;"UV";45750951;2635;"household"
"1605";1605;6040;931211;"UV";45750951;2635;"household"
"1606";1606;6040;940506;"EF";96697401;1321;" "
"1607";1607;6040;940214;"GH";15017515;5015;"insurrance payment"
"1608";1608;6040;940714;"GH";15017515;5015;"insurrance payment"
"1609";1609;6040;940711;"UV";45750951;2635;"household"
"1610";1610;6040;940111;"UV";45750951;2635;"household"
"1611";1611;6040;940911;"UV";45750951;2635;"household"
"1612";1612;6040;931011;"UV";45750951;2635;"household"
"1613";1613;6040;940414;"GH";15017515;5015;"insurrance payment"
"1614";1614;6040;940914;"GH";15017515;5015;"insurrance payment"
"1615";1615;6040;940606;"EF";96697401;1321;" "
"1616";1616;6040;940406;"EF";96697401;1321;" "
"1617";1617;6040;940814;"GH";15017515;5015;"insurrance payment"
"1618";1618;6040;940211;"UV";45750951;2635;"household"
"1619";1619;6040;940611;"UV";45750951;2635;"household"
"1620";1620;6040;931114;"GH";15017515;5015;"insurrance payment"
"1621";1621;6040;931006;"EF";96697401;1321;" "
"1622";1622;6148;940809;"YZ";26888096;7847;"household"
"1623";1623;6148;940709;"YZ";26888096;7847;"household"
"1624";1624;6148;940909;"YZ";26888096;7847;"household"
"1625";1625;6148;941009;"YZ";26888096;7847;"household"
"1626";1626;6148;940609;"YZ";26888096;7847;"household"
"1627";1627;6353;940810;"OP";1903015;5984;" "
"1628";1628;6353;940905;"EF";55760598;586;"household"
"1629";1629;6353;940610;"OP";1903015;5984;" "
"1630";1630;6353;941105;"EF";55760598;586;"household"
"1631";1631;6353;940705;"EF";55760598;586;"household"
"1632";1632;6353;941110;"OP";1903015;5984;" "
"1633";1633;6353;941205;"EF";55760598;586;"household"
"1634";1634;6353;950105;"EF";55760598;586;"household"
"1635";1635;6353;950210;"OP";1903015;5984;" "
"1636";1636;6353;940805;"EF";55760598;586;"household"
"1637";1637;6353;941005;"EF";55760598;586;"household"
"1638";1638;6353;940505;"EF";55760598;586;"household"
"1639";1639;6353;950205;"EF";55760598;586;"household"
"1640";1640;6353;941010;"OP";1903015;5984;" "
"1641";1641;6353;940510;"OP";1903015;5984;" "
"1642";1642;6353;940605;"EF";55760598;586;"household"
"1643";1643;6353;950110;"OP";1903015;5984;" "
"1644";1644;6353;941210;"OP";1903015;5984;" "
"1645";1645;6353;940910;"OP";1903015;5984;" "
"1646";1646;6353;940710;"OP";1903015;5984;" "
"1647";1647;6358;960413;"EF";69701927;13076;"household"
"1648";1648;6358;960513;"EF";69701927;13076;"household"
"1649";1649;6358;960213;"EF";69701927;13076;"household"
"1650";1650;6358;951213;"EF";69701927;13076;"household"
"1651";1651;6358;960713;"EF";69701927;13076;"household"
"1652";1652;6358;951113;"EF";69701927;13076;"household"
"1653";1653;6358;960113;"EF";69701927;13076;"household"
"1654";1654;6358;960613;"EF";69701927;13076;"household"
"1655";1655;6358;960313;"EF";69701927;13076;"household"
"1656";1656;6358;951013;"EF";69701927;13076;"household"
"1657";1657;6434;960908;"EF";10144585;4891;"household"
"1658";1658;6434;960608;"EF";10144585;4891;"household"
"1659";1659;6434;961108;"EF";10144585;4891;"household"
"1660";1660;6434;960808;"EF";10144585;4891;"household"
"1661";1661;6434;960708;"EF";10144585;4891;"household"
"1662";1662;6434;961008;"EF";10144585;4891;"household"
"1663";1663;6609;950712;"UV";11188424;3881;"household"
"1664";1664;6609;950812;"UV";11188424;3881;"household"
"1665";1665;6609;950712;"GH";27650201;1624;" "
"1666";1666;6609;951012;"UV";11188424;3881;"household"
"1667";1667;6609;950912;"UV";11188424;3881;"household"
"1668";1668;6609;950812;"GH";27650201;1624;" "
"1669";1669;6609;951012;"GH";27650201;1624;" "
"1670";1670;6609;950912;"GH";27650201;1624;" "
"1671";1671;6924;950807;"CD";76091629;4585;"household"
"1672";1672;6924;950307;"CD";76091629;4585;"household"
"1673";1673;6924;950207;"CD";76091629;4585;"household"
"1674";1674;6924;951007;"CD";76091629;4585;"household"
"1675";1675;6924;951107;"CD";76091629;4585;"household"
"1676";1676;6924;950907;"CD";76091629;4585;"household"
"1677";1677;6924;950607;"CD";76091629;4585;"household"
"1678";1678;6924;950407;"CD";76091629;4585;"household"
"1679";1679;6924;941007;"CD";76091629;4585;"household"
"1680";1680;6924;950507;"CD";76091629;4585;"household"
"1681";1681;6924;941207;"CD";76091629;4585;"household"
"1682";1682;6924;941107;"CD";76091629;4585;"household"
"1683";1683;6924;950707;"CD";76091629;4585;"household"
"1684";1684;6924;950107;"CD";76091629;4585;"household"
"1685";1685;6985;960207;"ST";73746818;13167;"household"
"1686";1686;6985;960607;"ST";73746818;13167;"household"
"1687";1687;6985;960307;"ST";73746818;13167;"household"
"1688";1688;6985;960707;"ST";73746818;13167;"household"
"1689";1689;6985;960107;"ST";73746818;13167;"household"
"1690";1690;6985;960507;"ST";73746818;13167;"household"
"1691";1691;6985;960407;"ST";73746818;13167;"household"
"1692";1692;7123;931205;"KL";42013669;14581;"household"
"1693";1693;7123;931105;"KL";42013669;14581;"household"
"1694";1694;7123;930905;"KL";42013669;14581;"household"
"1695";1695;7123;931005;"KL";42013669;14581;"household"
"1696";1696;7133;940913;"ST";56658023;56;" "
"1697";1697;7133;940212;"CD";49628651;2683;"household"
"1698";1698;7133;940713;"YZ";28418004;44;" "
"1699";1699;7133;940812;"CD";49628651;2683;"household"
"1700";1700;7133;940412;"CD";49628651;2683;"household"
"1701";1701;7133;940412;"IJ";89750158;115;"insurrance payment"
"1702";1702;7133;940612;"IJ";89750158;115;"insurrance payment"
"1703";1703;7133;940512;"CD";49628651;2683;"household"
"1704";1704;7133;941013;"ST";56658023;56;" "
"1705";1705;7133;940612;"CD";49628651;2683;"household"
"1706";1706;7133;941012;"IJ";89750158;115;"insurrance payment"
"1707";1707;7133;940213;"ST";56658023;56;" "
"1708";1708;7133;940713;"ST";56658023;56;" "
"1709";1709;7133;940413;"ST";56658023;56;" "
"1710";1710;7133;940813;"YZ";28418004;44;" "
"1711";1711;7133;941012;"CD";49628651;2683;"household"
"1712";1712;7133;940913;"YZ";28418004;44;" "
"1713";1713;7133;940613;"YZ";28418004;44;" "
"1714";1714;7133;941013;"YZ";28418004;44;" "
"1715";1715;7133;940813;"ST";56658023;56;" "
"1716";1716;7133;940413;"YZ";28418004;44;" "
"1717";1717;7133;940313;"ST";56658023;56;" "
"1718";1718;7133;940912;"IJ";89750158;115;"insurrance payment"
"1719";1719;7133;940712;"CD";49628651;2683;"household"
"1720";1720;7133;940313;"YZ";28418004;44;" "
"1721";1721;7133;940513;"ST";56658023;56;" "
"1722";1722;7133;940513;"YZ";28418004;44;" "
"1723";1723;7133;940212;"IJ";89750158;115;"insurrance payment"
"1724";1724;7133;940912;"CD";49628651;2683;"household"
"1725";1725;7133;940712;"IJ";89750158;115;"insurrance payment"
"1726";1726;7133;940812;"IJ";89750158;115;"insurrance payment"
"1727";1727;7133;940613;"ST";56658023;56;" "
"1728";1728;7133;940312;"IJ";89750158;115;"insurrance payment"
"1729";1729;7133;940213;"YZ";28418004;44;" "
"1730";1730;7133;940512;"IJ";89750158;115;"insurrance payment"
"1731";1731;7133;940312;"CD";49628651;2683;"household"
"1732";1732;7136;951109;"AB";13272279;547;"insurrance payment"
"1733";1733;7136;951110;"ST";35699868;1080;"household"
"1734";1734;7136;960608;"UV";45092648;2235;" "
"1735";1735;7136;960309;"AB";13272279;547;"insurrance payment"
"1736";1736;7136;960210;"ST";35699868;1080;"household"
"1737";1737;7136;960408;"UV";45092648;2235;" "
"1738";1738;7136;951209;"AB";13272279;547;"insurrance payment"
"1739";1739;7136;960508;"UV";45092648;2235;" "
"1740";1740;7136;960409;"AB";13272279;547;"insurrance payment"
"1741";1741;7136;960909;"AB";13272279;547;"insurrance payment"
"1742";1742;7136;960709;"AB";13272279;547;"insurrance payment"
"1743";1743;7136;960109;"AB";13272279;547;"insurrance payment"
"1744";1744;7136;960308;"UV";45092648;2235;" "
"1745";1745;7136;960310;"ST";35699868;1080;"household"
"1746";1746;7136;960209;"AB";13272279;547;"insurrance payment"
"1747";1747;7136;960610;"ST";35699868;1080;"household"
"1748";1748;7136;960810;"ST";35699868;1080;"household"
"1749";1749;7136;960908;"UV";45092648;2235;" "
"1750";1750;7136;951208;"UV";45092648;2235;" "
"1751";1751;7136;951108;"UV";45092648;2235;" "
"1752";1752;7136;960808;"UV";45092648;2235;" "
"1753";1753;7136;960410;"ST";35699868;1080;"household"
"1754";1754;7136;960710;"ST";35699868;1080;"household"
"1755";1755;7136;960708;"UV";45092648;2235;" "
"1756";1756;7136;960809;"AB";13272279;547;"insurrance payment"
"1757";1757;7136;960910;"ST";35699868;1080;"household"
"1758";1758;7136;960509;"AB";13272279;547;"insurrance payment"
"1759";1759;7136;960108;"UV";45092648;2235;" "
"1760";1760;7136;960208;"UV";45092648;2235;" "
"1761";1761;7136;960609;"AB";13272279;547;"insurrance payment"
"1762";1762;7136;960110;"ST";35699868;1080;"household"
"1763";1763;7136;960510;"ST";35699868;1080;"household"
"1764";1764;7136;951210;"ST";35699868;1080;"household"
"1765";1765;7184;960105;"GH";64944064;3434;"household"
"1766";1766;7184;951205;"GH";64944064;3434;"household"
"1767";1767;7184;951210;"QR";43513906;691;"insurrance payment"
"1768";1768;7184;960510;"EF";15510481;276;" "
"1769";1769;7184;960410;"EF";15510481;276;" "
"1770";1770;7184;960210;"QR";43513906;691;"insurrance payment"
"1771";1771;7184;960610;"QR";43513906;691;"insurrance payment"
"1772";1772;7184;960311;"AB";5196965;1879;" "
"1773";1773;7184;951110;"EF";15510481;276;" "
"1774";1774;7184;960610;"EF";15510481;276;" "
"1775";1775;7184;960405;"GH";64944064;3434;"household"
"1776";1776;7184;960310;"EF";15510481;276;" "
"1777";1777;7184;951211;"AB";5196965;1879;" "
"1778";1778;7184;960711;"AB";5196965;1879;" "
"1779";1779;7184;960110;"QR";43513906;691;"insurrance payment"
"1780";1780;7184;960510;"QR";43513906;691;"insurrance payment"
"1781";1781;7184;960605;"GH";64944064;3434;"household"
"1782";1782;7184;960410;"QR";43513906;691;"insurrance payment"
"1783";1783;7184;951105;"GH";64944064;3434;"household"
"1784";1784;7184;960210;"EF";15510481;276;" "
"1785";1785;7184;960305;"GH";64944064;3434;"household"
"1786";1786;7184;960211;"AB";5196965;1879;" "
"1787";1787;7184;960110;"EF";15510481;276;" "
"1788";1788;7184;960111;"AB";5196965;1879;" "
"1789";1789;7184;960205;"GH";64944064;3434;"household"
"1790";1790;7184;960411;"AB";5196965;1879;" "
"1791";1791;7184;960611;"AB";5196965;1879;" "
"1792";1792;7184;960505;"GH";64944064;3434;"household"
"1793";1793;7184;951110;"QR";43513906;691;"insurrance payment"
"1794";1794;7184;960705;"GH";64944064;3434;"household"
"1795";1795;7184;951210;"EF";15510481;276;" "
"1796";1796;7184;960511;"AB";5196965;1879;" "
"1797";1797;7184;951111;"AB";5196965;1879;" "
"1798";1798;7184;960310;"QR";43513906;691;"insurrance payment"
"1799";1799;7184;960710;"EF";15510481;276;" "
"1800";1800;7184;960710;"QR";43513906;691;"insurrance payment"
"1801";1801;7190;940313;"WX";11074567;5394;"household"
"1802";1802;7190;950413;"WX";11074567;5394;"household"
"1803";1803;7190;940913;"WX";11074567;5394;"household"
"1804";1804;7190;941013;"WX";11074567;5394;"household"
"1805";1805;7190;940713;"WX";11074567;5394;"household"
"1806";1806;7190;950513;"WX";11074567;5394;"household"
"1807";1807;7190;950113;"WX";11074567;5394;"household"
"1808";1808;7190;940613;"WX";11074567;5394;"household"
"1809";1809;7190;950313;"WX";11074567;5394;"household"
"1810";1810;7190;941213;"WX";11074567;5394;"household"
"1811";1811;7190;940213;"WX";11074567;5394;"household"
"1812";1812;7190;950213;"WX";11074567;5394;"household"
"1813";1813;7190;940413;"WX";11074567;5394;"household"
"1814";1814;7190;940813;"WX";11074567;5394;"household"
"1815";1815;7190;941113;"WX";11074567;5394;"household"
"1816";1816;7190;940513;"WX";11074567;5394;"household"
"1817";1817;7401;931105;"QR";13943797;7266;"household"
"1818";1818;7401;931205;"QR";13943797;7266;"household"
"1819";1819;7401;930905;"QR";13943797;7266;"household"
"1820";1820;7401;930805;"QR";13943797;7266;"household"
"1821";1821;7401;931005;"QR";13943797;7266;"household"
"1822";1822;7454;931112;"AB";52242457;471;" "
"1823";1823;7454;931007;"QR";96140414;2306;"household"
"1824";1824;7454;930912;"AB";52242457;471;" "
"1825";1825;7454;940412;"AB";52242457;471;" "
"1826";1826;7454;931207;"QR";96140414;2306;"household"
"1827";1827;7454;931012;"AB";52242457;471;" "
"1828";1828;7454;931212;"AB";52242457;471;" "
"1829";1829;7454;940407;"QR";96140414;2306;"household"
"1830";1830;7454;940512;"AB";52242457;471;" "
"1831";1831;7454;940212;"AB";52242457;471;" "
"1832";1832;7454;940312;"AB";52242457;471;" "
"1833";1833;7454;931107;"QR";96140414;2306;"household"
"1834";1834;7454;940307;"QR";96140414;2306;"household"
"1835";1835;7454;940107;"QR";96140414;2306;"household"
"1836";1836;7454;940207;"QR";96140414;2306;"household"
"1837";1837;7454;940507;"QR";96140414;2306;"household"
"1838";1838;7454;940112;"AB";52242457;471;" "
"1839";1839;7485;940206;"UV";56684088;10279;"household"
"1840";1840;7485;940106;"UV";56684088;10279;"household"
"1841";1841;7485;940306;"UV";56684088;10279;"household"
"1842";1842;7546;950214;"EF";8914953;3861;"household"
"1843";1843;7546;950608;"ST";87915062;198;" "
"1844";1844;7546;950113;"ST";3298998;49;"insurrance payment"
"1845";1845;7546;950313;"ST";3298998;49;"insurrance payment"
"1846";1846;7546;950808;"ST";87915062;198;" "
"1847";1847;7546;950508;"ST";87915062;198;" "
"1848";1848;7546;950314;"EF";8914953;3861;"household"
"1849";1849;7546;950513;"ST";3298998;49;"insurrance payment"
"1850";1850;7546;950414;"EF";8914953;3861;"household"
"1851";1851;7546;950114;"EF";8914953;3861;"household"
"1852";1852;7546;950208;"ST";87915062;198;" "
"1853";1853;7546;950614;"EF";8914953;3861;"household"
"1854";1854;7546;950908;"ST";87915062;198;" "
"1855";1855;7546;950514;"EF";8914953;3861;"household"
"1856";1856;7546;950914;"EF";8914953;3861;"household"
"1857";1857;7546;950714;"EF";8914953;3861;"household"
"1858";1858;7546;950408;"ST";87915062;198;" "
"1859";1859;7546;950713;"ST";3298998;49;"insurrance payment"
"1860";1860;7546;951014;"EF";8914953;3861;"household"
"1861";1861;7546;950213;"ST";3298998;49;"insurrance payment"
"1862";1862;7546;950813;"ST";3298998;49;"insurrance payment"
"1863";1863;7546;950913;"ST";3298998;49;"insurrance payment"
"1864";1864;7546;950108;"ST";87915062;198;" "
"1865";1865;7546;950308;"ST";87915062;198;" "
"1866";1866;7546;951008;"ST";87915062;198;" "
"1867";1867;7546;950708;"ST";87915062;198;" "
"1868";1868;7546;950814;"EF";8914953;3861;"household"
"1869";1869;7546;951013;"ST";3298998;49;"insurrance payment"
"1870";1870;7546;950413;"ST";3298998;49;"insurrance payment"
"1871";1871;7546;950613;"ST";3298998;49;"insurrance payment"
"1872";1872;7606;950805;"CD";41400957;5856;" "
"1873";1873;7606;950506;"AB";99149345;4268;"household"
"1874";1874;7606;950606;"AB";99149345;4268;"household"
"1875";1875;7606;951106;"AB";99149345;4268;"household"
"1876";1876;7606;951105;"CD";41400957;5856;" "
"1877";1877;7606;951005;"CD";41400957;5856;" "
"1878";1878;7606;951205;"CD";41400957;5856;" "
"1879";1879;7606;950905;"CD";41400957;5856;" "
"1880";1880;7606;950605;"CD";41400957;5856;" "
"1881";1881;7606;951206;"AB";99149345;4268;"household"
"1882";1882;7606;950906;"AB";99149345;4268;"household"
"1883";1883;7606;950806;"AB";99149345;4268;"household"
"1884";1884;7606;950706;"AB";99149345;4268;"household"
"1885";1885;7606;951006;"AB";99149345;4268;"household"
"1886";1886;7606;950705;"CD";41400957;5856;" "
"1887";1887;7606;950505;"CD";41400957;5856;" "
"1888";1888;7607;941207;"KL";40659213;6020;"household"
"1889";1889;7607;950307;"KL";40659213;6020;"household"
"1890";1890;7607;950207;"KL";40659213;6020;"household"
"1891";1891;7607;940307;"KL";40659213;6020;"household"
"1892";1892;7607;940207;"KL";40659213;6020;"household"
"1893";1893;7607;940407;"KL";40659213;6020;"household"
"1894";1894;7607;940607;"KL";40659213;6020;"household"
"1895";1895;7607;941007;"KL";40659213;6020;"household"
"1896";1896;7607;950107;"KL";40659213;6020;"household"
"1897";1897;7607;940907;"KL";40659213;6020;"household"
"1898";1898;7607;941107;"KL";40659213;6020;"household"
"1899";1899;7607;940807;"KL";40659213;6020;"household"
"1900";1900;7607;940507;"KL";40659213;6020;"household"
"1901";1901;7607;940707;"KL";40659213;6020;"household"
"1902";1902;7765;950507;"EF";75713848;8217;"household"
"1903";1903;7765;951007;"EF";75713848;8217;"household"
"1904";1904;7765;950607;"EF";75713848;8217;"household"
"1905";1905;7765;950707;"EF";75713848;8217;"household"
"1906";1906;7765;950907;"EF";75713848;8217;"household"
"1907";1907;7765;950407;"EF";75713848;8217;"household"
"1908";1908;7765;950807;"EF";75713848;8217;"household"
"1909";1909;7765;951107;"EF";75713848;8217;"household"
"1910";1910;7765;951207;"EF";75713848;8217;"household"
"1911";1911;7765;950307;"EF";75713848;8217;"household"
"1912";1912;7815;950711;"IJ";92419248;2197;"insurrance payment"
"1913";1913;7815;950911;"IJ";92419248;2197;"insurrance payment"
"1914";1914;7815;950906;"ST";1738054;268;" "
"1915";1915;7815;951106;"ST";1738054;268;" "
"1916";1916;7815;951011;"IJ";92419248;2197;"insurrance payment"
"1917";1917;7815;950511;"KL";1201522;1475;"household"
"1918";1918;7815;950711;"KL";1201522;1475;"household"
"1919";1919;7815;951111;"KL";1201522;1475;"household"
"1920";1920;7815;951211;"IJ";92419248;2197;"insurrance payment"
"1921";1921;7815;950611;"KL";1201522;1475;"household"
"1922";1922;7815;950811;"KL";1201522;1475;"household"
"1923";1923;7815;951006;"ST";1738054;268;" "
"1924";1924;7815;950911;"KL";1201522;1475;"household"
"1925";1925;7815;950606;"ST";1738054;268;" "
"1926";1926;7815;950811;"IJ";92419248;2197;"insurrance payment"
"1927";1927;7815;951011;"KL";1201522;1475;"household"
"1928";1928;7815;950511;"IJ";92419248;2197;"insurrance payment"
"1929";1929;7815;950611;"IJ";92419248;2197;"insurrance payment"
"1930";1930;7815;951111;"IJ";92419248;2197;"insurrance payment"
"1931";1931;7815;950706;"ST";1738054;268;" "
"1932";1932;7815;950806;"ST";1738054;268;" "
"1933";1933;7815;951211;"KL";1201522;1475;"household"
"1934";1934;7815;951206;"ST";1738054;268;" "
"1935";1935;7819;941009;"MN";77821957;733;" "
"1936";1936;7819;940306;"WX";14313167;1721;" "
"1937";1937;7819;940909;"MN";77821957;733;" "
"1938";1938;7819;940809;"CD";46939146;1296;"insurrance payment"
"1939";1939;7819;940509;"CD";46939146;1296;"insurrance payment"
"1940";1940;7819;940109;"MN";77821957;733;" "
"1941";1941;7819;940309;"MN";77821957;733;" "
"1942";1942;7819;940706;"WX";14313167;1721;" "
"1943";1943;7819;940409;"CD";46939146;1296;"insurrance payment"
"1944";1944;7819;940911;"KL";64831554;1953;"household"
"1945";1945;7819;940809;"MN";77821957;733;" "
"1946";1946;7819;941111;"KL";64831554;1953;"household"
"1947";1947;7819;940511;"KL";64831554;1953;"household"
"1948";1948;7819;950111;"KL";64831554;1953;"household"
"1949";1949;7819;940711;"KL";64831554;1953;"household"
"1950";1950;7819;940709;"MN";77821957;733;" "
"1951";1951;7819;941011;"KL";64831554;1953;"household"
"1952";1952;7819;941106;"WX";14313167;1721;" "
"1953";1953;7819;940209;"MN";77821957;733;" "
"1954";1954;7819;940609;"CD";46939146;1296;"insurrance payment"
"1955";1955;7819;940609;"MN";77821957;733;" "
"1956";1956;7819;950109;"CD";46939146;1296;"insurrance payment"
"1957";1957;7819;941009;"CD";46939146;1296;"insurrance payment"
"1958";1958;7819;941209;"CD";46939146;1296;"insurrance payment"
"1959";1959;7819;940906;"WX";14313167;1721;" "
"1960";1960;7819;941109;"MN";77821957;733;" "
"1961";1961;7819;940309;"CD";46939146;1296;"insurrance payment"
"1962";1962;7819;941006;"WX";14313167;1721;" "
"1963";1963;7819;940506;"WX";14313167;1721;" "
"1964";1964;7819;940206;"WX";14313167;1721;" "
"1965";1965;7819;940106;"WX";14313167;1721;" "
"1966";1966;7819;940209;"CD";46939146;1296;"insurrance payment"
"1967";1967;7819;940611;"KL";64831554;1953;"household"
"1968";1968;7819;941206;"WX";14313167;1721;" "
"1969";1969;7819;940406;"WX";14313167;1721;" "
"1970";1970;7819;940909;"CD";46939146;1296;"insurrance payment"
"1971";1971;7819;940111;"KL";64831554;1953;"household"
"1972";1972;7819;941209;"MN";77821957;733;" "
"1973";1973;7819;940409;"MN";77821957;733;" "
"1974";1974;7819;940811;"KL";64831554;1953;"household"
"1975";1975;7819;941211;"KL";64831554;1953;"household"
"1976";1976;7819;940606;"WX";14313167;1721;" "
"1977";1977;7819;940211;"KL";64831554;1953;"household"
"1978";1978;7819;950106;"WX";14313167;1721;" "
"1979";1979;7819;940509;"MN";77821957;733;" "
"1980";1980;7819;940806;"WX";14313167;1721;" "
"1981";1981;7819;940411;"KL";64831554;1953;"household"
"1982";1982;7819;941109;"CD";46939146;1296;"insurrance payment"
"1983";1983;7819;950109;"MN";77821957;733;" "
"1984";1984;7819;940311;"KL";64831554;1953;"household"
"1985";1985;7819;940709;"CD";46939146;1296;"insurrance payment"
"1986";1986;7819;940109;"CD";46939146;1296;"insurrance payment"
"1987";1987;7857;940305;"EF";68440097;8157;"household"
"1988";1988;7857;940911;"KL";92092263;137;"insurrance payment"
"1989";1989;7857;941112;"MN";40089714;1042;" "
"1990";1990;7857;940511;"KL";92092263;137;"insurrance payment"
"1991";1991;7857;941012;"MN";40089714;1042;" "
"1992";1992;7857;950112;"MN";40089714;1042;" "
"1993";1993;7857;940611;"KL";92092263;137;"insurrance payment"
"1994";1994;7857;941205;"EF";68440097;8157;"household"
"1995";1995;7857;941011;"KL";92092263;137;"insurrance payment"
"1996";1996;7857;931212;"MN";40089714;1042;" "
"1997";1997;7857;940811;"KL";92092263;137;"insurrance payment"
"1998";1998;7857;940705;"EF";68440097;8157;"household"
"1999";1999;7857;940805;"EF";68440097;8157;"household"
"2000";2000;7857;940912;"MN";40089714;1042;" "
"2001";2001;7857;940211;"KL";92092263;137;"insurrance payment"
"2002";2002;7857;950105;"EF";68440097;8157;"household"
"2003";2003;7857;940812;"MN";40089714;1042;" "
"2004";2004;7857;940205;"EF";68440097;8157;"household"
"2005";2005;7857;931211;"KL";92092263;137;"insurrance payment"
"2006";2006;7857;940712;"MN";40089714;1042;" "
"2007";2007;7857;940212;"MN";40089714;1042;" "
"2008";2008;7857;940112;"MN";40089714;1042;" "
"2009";2009;7857;941211;"KL";92092263;137;"insurrance payment"
"2010";2010;7857;940405;"EF";68440097;8157;"household"
"2011";2011;7857;940512;"MN";40089714;1042;" "
"2012";2012;7857;940412;"MN";40089714;1042;" "
"2013";2013;7857;941111;"KL";92092263;137;"insurrance payment"
"2014";2014;7857;950111;"KL";92092263;137;"insurrance payment"
"2015";2015;7857;941212;"MN";40089714;1042;" "
"2016";2016;7857;940105;"EF";68440097;8157;"household"
"2017";2017;7857;940612;"MN";40089714;1042;" "
"2018";2018;7857;940312;"MN";40089714;1042;" "
"2019";2019;7857;940905;"EF";68440097;8157;"household"
"2020";2020;7857;940111;"KL";92092263;137;"insurrance payment"
"2021";2021;7857;940605;"EF";68440097;8157;"household"
"2022";2022;7857;940411;"KL";92092263;137;"insurrance payment"
"2023";2023;7857;941105;"EF";68440097;8157;"household"
"2024";2024;7857;940311;"KL";92092263;137;"insurrance payment"
"2025";2025;7857;941005;"EF";68440097;8157;"household"
"2026";2026;7857;940505;"EF";68440097;8157;"household"
"2027";2027;7857;940711;"KL";92092263;137;"insurrance payment"
"2028";2028;7861;951005;"WX";69198441;26;"insurrance payment"
"2029";2029;7965;940806;"IJ";47610610;7268;"household"
"2030";2030;7965;940706;"IJ";47610610;7268;"household"
"2031";2031;7965;940906;"IJ";47610610;7268;"household"
"2032";2032;7965;940606;"IJ";47610610;7268;"household"
"2033";2033;8039;960914;"IJ";3321844;3231;"insurrance payment"
"2034";2034;8039;960908;"AB";63169944;1074;"household"
"2035";2035;8039;960812;"MN";52981835;610;" "
"2036";2036;8039;960714;"IJ";3321844;3231;"insurrance payment"
"2037";2037;8039;961014;"IJ";3321844;3231;"insurrance payment"
"2038";2038;8039;960608;"AB";63169944;1074;"household"
"2039";2039;8039;961008;"AB";63169944;1074;"household"
"2040";2040;8039;960808;"AB";63169944;1074;"household"
"2041";2041;8039;960708;"AB";63169944;1074;"household"
